35.8456369,   001.6755653,    00065.992945,0035.2512858,      54.956257
     2.953011946,  0012.6358,00000010.226,  099.19675685,34.1848984
      096.2903,054.89764663, 9.9102009, 029.94671677,      0019.13039
066.0516913,      19.519839,   49.65086646,0055.214518,  00015.5514
     20.5622749,  0036.89465,      015.63463,   0000026.068,   000047.37745
 061.84863, 0029.132,      0020.114664,     36.6853604,  29.90652253
    072.929548,  0016.465123,      5.08435546,    99.9256135,  00000018.099
  071.590554,    00065.86692,      0062.67539,      086.56527, 000002.5047
063.0259697,     0.1185340543,     00052.021571,00055.648202,     1.327455701
  41.56166,0073.7031,   00061.6245,      0005.77191,    00098.5649
 00000066.419,    091.4520761,   00012.643,    0072.5769428,      0088.6202876
 0061.3399624,     0000090.88,   3.967978,  7.633905,    025.94551153
  00031.482,  005.7097, 6.82459292,  78.1617748,   0001.451776
   0071.4412,76.7468418, 05.8230059, 084.585356,87.7136425
10.92204, 078.4557822,      3.7315821,   00092.367072,   66.25660244
0000019.5603,     00000023.064,  000073.79767,   04.2272842,     00013.95956
  03.09187508,   00094.065,    14.70993206,    80.50522,      35.71264
0000070.042, 0031.35014,     17.3429389,0000044.5691,     00062.73
    99.80159,90.21633,      0050.5622551,  0040.253066,  00000075.512
   52.27494963,  0011.6674717,    43.26510396,     00019.41993,      0000021.2797
 19.6652417,32.07299011,  44.92977,   00062.97985,   99.042466
   75.38466855, 05.7640069,     0036.2955,    00083.79969,   0083.0004
    0000067.0604, 000041.501,     0.350134,      0070.4769405,   26.74304967
  0021.156418,008.74522344,  0070.347, 0000047.168,      075.18107636
0000054.196,   00067.988,     0036.98689, 60.2068411,   0027.5628
   097.05344,    40.10849917,      094.401138,8.54886833,     00047.8971
      0034.449, 00005.612247,     0009.3499667,    86.34673954,    00024.813
   00043.847282,   000065.76846,      03.010942,  0038.127828,00000027.53
03.979183,00042.394, 66.83737821,     5.2266081,   00061.674691
 032.8946,     00050.0381, 0041.3222295,      0053.2735045,    004.120187
    18.11475,  58.04019982,    057.52624, 000074.89028,000073.52634
    4.734006767,      0049.9411777,  6.13312847,      31.9739777,000045.13757
 0000045.476,  58.11772801,    00053.964, 0084.82217,16.01342
     47.09754541,     000086.827,9.67188296,  84.588073,    0046.26838
     0041.8443,      93.83729021, 88.60099, 13.89914,  00000010.184
 81.01141865,    000054.2374,     00069.845,     0005.11173,    0022.059
 069.05151869,083.45985857,      16.04036215,      96.841454, 000000077.86
      75.895785, 000029.80598,    028.25746216,    007.7152193,     01.211954
    0028.311,    00052.99228,  41.9830282,     65.0381831,     0081.77234
 0000071.809,000070.508, 000086.43124,029.99864,     31.7051372
  00000048.371,      87.31106554,     000057.36863,   0000015.6106,   00028.6555
0047.710901,     0096.4055165,    040.95129,     083.42375, 0064.55239
 75.20504426,  46.2504733,   00065.8458,    00043.907,    0000047.7408
